"FIPS","name","state","pop2010","pop2000","age_under_5","age_under_18","age_over_65","female","black","hispanic","white_not_hispanic","no_move_in_one_plus_year","foreign_born","foreign_spoken_at_home","hs_grad","bachelors","mean_work_travel","home_ownership","housing_multi_unit","median_val_owner_occupied","persons_per_household","per_capita_income","poverty","sales_per_capita","median_household_income","fed_spending","density","area"
5033,"Crawford County","Arkansas",61948,53247,6.9,26.4,13.3,50.7,1.2,6.1,86.8,82.5,3.8,5.9,77.4,13,21.1,73,10.8,98800,2.65,18715,18.3,7666,40197,415944,104.4,593.09
5035,"Crittenden County","Arkansas",50902,50866,8,29.1,10.8,52.5,51.2,2,45.2,76.5,1,2.4,76.3,14.2,21.1,58.2,23.1,101100,2.67,18241,27.4,14399,33716,477663,83.5,609.76
5037,"Cross County","Arkansas",17870,19526,6.3,25.1,15.4,51.8,22.2,1.5,74.7,86.1,0.2,1,76.1,12.6,23.1,70.7,11.3,75800,2.69,18248,16.7,9970,37021,164284,29,616.38
5039,"Dallas County","Arkansas",8116,9210,5.8,23.6,18.2,51,41.9,2.3,54.1,84.5,0.2,1.6,80.3,12.4,19.6,70.5,7.9,59200,2.39,16457,17.7,9727,29602,113949,12.2,667.39
5041,"Desha County","Arkansas",13008,15341,7.6,26,15.1,53.1,47.8,4.4,46.8,83.7,1.9,3.1,72.5,13.6,21.4,59.1,17.2,55500,2.52,17582,27.6,8691,29051,161758,16.9,768.15
5043,"Drew County","Arkansas",18509,18723,6.3,23.6,14.8,51.5,27.8,2.5,68,83.8,1.7,3.7,80.6,19.4,22.2,67.5,7.7,73100,2.39,18903,23.6,10645,32558,161003,22.3,828.36
5045,"Faulkner County","Arkansas",113237,86014,7,24.5,10,50.9,10.2,3.9,82.4,77.5,3.6,4.7,87.4,26.4,24.8,66.4,17.3,127500,2.53,22811,15.3,11730,45287,583777,174.8,647.88
5047,"Franklin County","Arkansas",18125,17771,6.6,24.4,16.6,50.5,0.7,2,93.8,88.4,1,2.8,82.6,11.6,24.6,78.8,4.7,81400,2.69,18010,17.8,7748,32064,174846,29.8,608.86
5049,"Fulton County","Arkansas",12245,11642,5.6,21.2,22.4,51,0.3,0.8,96.4,90.3,0.4,0.6,79.4,9.7,24,79.6,3.4,78200,2.47,17067,20.3,3598,30598,108025,19.8,618.19
5051,"Garland County","Arkansas",96024,88068,5.6,20.9,20.9,51.5,7.9,4.8,84,82.1,4.3,6.7,85,20.2,22.3,70.1,16.7,126900,2.33,22786,17.7,14958,36844,976403,141.7,677.78
5053,"Grant County","Arkansas",17853,16464,6.1,24.2,14.5,50.3,2.2,2.2,94.1,84.7,1.3,2.2,84.8,14.7,28.6,80.3,2.4,96600,2.58,22229,8.8,6148,51589,147266,28.3,631.81
5055,"Greene County","Arkansas",42090,37331,6.8,25.2,14.3,51,0.6,2.1,95.4,83.3,1,2.1,80.9,12,19.6,65.7,13.5,88900,2.52,18225,16.4,9257,38209,281843,72.9,577.7
5057,"Hempstead County","Arkansas",22609,23587,7.8,26,15,51.8,29.4,12,56.5,83.9,5.7,10.7,80.7,14.7,19.8,68.4,10.2,68100,2.49,17177,23.2,8807,35708,189178,31.1,727.52
5059,"Hot Spring County","Arkansas",32923,30353,6.3,23.3,15.7,48.9,10.8,2.8,84.1,86.6,0.8,2.2,81.3,12.5,26.8,76,4.4,77400,2.64,18248,12.3,6511,37150,229485,53.5,615.2
5061,"Howard County","Arkansas",13789,14300,7.4,26.3,15.3,51.7,20.6,9.8,67.4,86,5.8,9.3,78.1,12.4,18.5,69.6,8.2,71800,2.64,18216,22,11402,34554,119972,23.4,588.55
5063,"Independence County","Arkansas",36647,34233,6.7,24,15.6,51,2,5.8,89.8,81.5,4,4.8,82.4,14.7,20.9,72.8,7.3,82400,2.37,19912,19.3,11132,34625,301757,48,763.95
5065,"Izard County","Arkansas",13696,13249,4.7,19.2,23.6,48.5,1.3,1.5,95,85.6,1.8,2,81.6,12.3,24,79.7,4.5,76900,2.26,17737,18.7,8035,31673,143416,23.6,580.58
5067,"Jackson County","Arkansas",17997,18418,5.6,20.7,15.9,50.4,16.7,2.4,78.8,77.3,0.9,1.6,72.3,7,18.6,69.8,15,60100,2.48,14874,25.9,11203,27615,217937,28.4,633.94
5069,"Jefferson County","Arkansas",77435,84278,6.4,23.8,13.2,50.8,55.1,1.6,41.4,81.5,1.5,3.2,81.6,16.5,21.3,64.4,14.8,76200,2.63,18681,22.6,10922,35998,1026132,88.9,870.75
5071,"Johnson County","Arkansas",25540,22781,7,24.8,14.7,50.4,1.4,12.1,83.5,86.6,6.7,12.9,76.4,14.8,19.5,68.8,11.3,83400,2.65,16937,19.4,7942,30592,162126,38.7,659.8
5073,"Lafayette County","Arkansas",7645,8559,5.9,23.2,19.4,51.7,37.2,1.7,59.9,88.8,0.5,1,77.9,13.3,23,79.2,5.4,49600,2.77,17699,19.9,4257,27515,85580,14.5,528.27
5075,"Lawrence County","Arkansas",17415,17774,5.8,22.9,18.1,51.4,0.8,0.9,96.7,85.4,0.4,0.7,74.8,9.2,25.9,67.2,8.1,57600,2.41,15168,24.5,9703,30288,233268,29.6,587.61
5077,"Lee County","Arkansas",10424,12580,5.7,20.7,15.4,44.3,55.3,1.6,41.4,83.4,1.4,2.8,69.3,8.5,18.7,66.3,13.9,54200,2.62,13103,28.8,3345,30494,145039,17.3,602.62
5079,"Lincoln County","Arkansas",14134,14492,5,19.4,12.4,39.9,29.9,3.2,65.8,84.1,1.1,2.9,73.2,8.6,24.1,69.3,8.4,71900,2.92,15024,25.8,4202,35737,124330,25.2,561.52
5081,"Little River County","Arkansas",13171,13628,6,23.8,17.1,51.4,19.1,2.7,74.6,84.5,0.3,1,81.2,11.9,24.7,71.2,9.4,73100,2.37,18808,18.5,6846,33416,108393,24.7,532.25
5083,"Logan County","Arkansas",22353,22486,6,24.6,17.2,49.9,1.3,2.3,92.2,85.8,1.2,2.8,76.7,11.7,27.5,79.1,4,78200,2.71,19121,14.3,7855,37551,192729,31.6,708.13
5085,"Lonoke County","Arkansas",68356,52828,7,27.5,11.2,50.8,6,3.3,87.9,82,1.7,2.6,85.8,16.6,26.1,74.4,8.6,117900,2.7,22473,12.6,7821,50757,417852,88.7,770.73
5087,"Madison County","Arkansas",15717,14243,6.2,24.2,15.6,49.9,0.2,4.8,91.9,88.1,2.2,4.5,75.8,13.4,28.8,75.3,3.6,97700,2.67,18611,18.8,7381,36502,111882,18.8,834.26
5089,"Marion County","Arkansas",16653,16140,4.6,17.9,23.8,50.2,0.2,1.7,95.9,88.6,2,1.7,85.1,14.8,21.6,81.6,4.7,91600,2.31,19532,15.5,5291,34109,134030,27.9,597.01
5091,"Miller County","Arkansas",43462,40443,7.2,24.3,13.8,50.8,24.5,2.4,70.6,80.1,1.7,3.5,83,12.7,19.4,66.3,18.7,86400,2.53,19654,18.1,9503,40307,351798,69.5,625.58
5093,"Mississippi County","Arkansas",46480,51979,7.6,28.2,12.2,51.6,34,3.6,60.5,81.6,2.2,4,75.6,11,18.1,59.9,16.8,68700,2.69,17736,25.5,9051,33407,451453,51.6,900.57
5095,"Monroe County","Arkansas",8149,10254,6,22.6,18.9,52.2,40.9,1.6,55.8,88.2,1.2,2.1,68.6,12.3,20.3,61.4,16.1,55600,2.42,17084,22.5,9599,29964,131138,13.4,607.12
5097,"Montgomery County","Arkansas",9487,9245,5.3,21.1,22.4,50.1,0.2,3.8,92.8,85.5,1.1,2.7,82.2,10.1,27.2,82.8,2.5,75300,2.5,20010,19.8,3570,35705,80330,12.2,779.88
5099,"Nevada County","Arkansas",8997,9955,6.6,23.7,17.7,51,30.7,2.4,65.1,84.7,0.4,1,78.3,10.7,23.8,71.3,5.9,62300,2.38,21020,20,14660,38375,98360,14.6,617.84
5101,"Newton County","Arkansas",8330,8608,5.2,20.8,20.4,49.5,0.1,1.7,94.8,88.7,0.9,1.8,78,12.2,34.5,79.7,4,77700,2.36,15904,22.5,1596,27441,72039,10.1,820.9
5103,"Ouachita County","Arkansas",26120,28790,6.9,23.5,17,52.6,40.1,1.6,56.3,86.1,0.8,1.2,81.8,13.2,20.2,69.8,10.5,61900,2.41,18244,19.9,7135,31259,313934,35.6,732.78
5105,"Perry County","Arkansas",10445,10209,5.8,23,16.7,50.4,1.9,2.4,93.6,87.1,0.6,0.7,81.6,10.5,31.9,81.7,2.3,80200,2.6,19844,15.1,3162,43635,79794,18.9,551.4
5107,"Phillips County","Arkansas",21757,26445,7.6,28.1,15,53.4,63.1,1.3,34.6,81.6,0.3,1,70.9,12.1,18.5,54.7,15.7,60200,2.64,15244,32.4,10468,27361,336695,31.3,695.66
5109,"Pike County","Arkansas",11291,11303,6.5,24.7,17.4,50.4,2.9,6.4,88.2,87,2.6,4.1,77.2,12.4,26.8,74.8,6.1,79400,2.72,18122,20.7,4876,32806,82475,18.8,600.62
5111,"Poinsett County","Arkansas",24583,25614,6.5,24.2,15.9,51.4,7.2,2.2,89,80.3,0.8,2.7,72.8,8.8,22.2,66.4,11.5,64900,2.55,16625,25.8,7762,32267,268205,32.4,758.39
5113,"Polk County","Arkansas",20662,20229,6.1,23.8,19.5,50.8,0.3,5.8,89.8,86.4,2.8,5,80.4,10,20,77.4,3.7,79300,2.48,16913,20.4,8785,32525,184652,24.1,857.68
5115,"Pope County","Arkansas",61754,54469,6.7,23.1,13.1,50.4,2.9,6.7,86.9,82.2,3.2,6.7,81.9,20.1,19.1,69.7,14.1,99500,2.59,19693,18.2,15530,39841,411424,76,812.55
5117,"Prairie County","Arkansas",8715,9539,5.2,21.5,19.7,50.5,12.2,0.9,85.7,88,0.1,1,78,11.5,22.9,72.6,5.8,74200,2.45,18134,15.2,4481,35346,93436,13.4,647.96
5119,"Pulaski County","Arkansas",382748,361474,7,24.1,12,51.9,35,5.8,55.3,79.6,5.3,7.7,88.2,30.7,19.2,60.4,24.9,134300,2.38,27158,16.4,16435,45121,5988039,503.8,759.76
5121,"Randolph County","Arkansas",17969,18195,6.1,23.2,18.7,51,0.7,1.6,95.9,87.9,1.4,1.6,77.8,11.1,27.4,76.6,6.8,68500,2.45,18751,19.7,7618,30222,159614,27.6,652.19
5123,"St. Francis County","Arkansas",28258,29329,6.7,23.6,12.2,45.5,51.9,4.1,42.4,86.7,1.9,4.2,73.3,10.5,19.8,58.7,15.2,66100,2.69,13693,29.6,13206,27019,378606,44.5,634.77
5125,"Saline County","Arkansas",107118,83529,6.6,24.4,14.8,50.6,4.7,3.8,89,84.9,2.3,3.7,87.6,22.6,24.8,77.7,7.8,130100,2.55,24584,9.9,12137,51502,369356,148,723.6
5127,"Scott County","Arkansas",11233,10996,6.5,25.7,17,49.6,0.5,7,85.3,85.1,4.7,8.2,73.7,9,23.2,75.1,6.4,69500,2.55,17668,23.9,4308,36417,85427,12.6,892.32
5129,"Searcy County","Arkansas",8195,8261,5,20.4,21.3,50.2,0.1,1.5,95.2,89.2,1,2.3,72.7,9.2,25.8,75,4.7,69500,2.29,15298,22.7,7339,28811,94251,12.3,666.1
5131,"Sebastian County","Arkansas",125744,115071,7.2,25.4,13.1,51,6.4,12.3,72.8,82.2,9,12.8,81,17.9,17.5,63.4,22.3,108000,2.52,22284,18,14995,39482,932613,236.4,531.91
5133,"Sevier County","Arkansas",17058,15757,8.9,29.5,12.6,50.4,4.3,30.6,61.1,79.9,16.9,26.7,68.8,9.3,19,74.2,6.1,73100,2.83,15590,22.9,9806,34383,100931,30.2,565.13
5135,"Sharp County","Arkansas",17264,17119,5.4,21.5,23.9,50.6,0.5,1.7,95,86.1,0.6,2.2,80.4,12.5,27.2,80.8,3.6,78000,2.37,16570,21.5,8792,31135,170626,28.6,604.44
5137,"Stone County","Arkansas",12394,11499,5.6,20.6,22.8,50.6,0.1,1.3,96.1,84.8,0.7,1.3,75.8,10.4,19.1,80.4,1.4,89000,2.46,16090,23.4,9100,30380,113460,20.4,606.41
5139,"Union County","Arkansas",41639,45629,6.6,24.2,15.6,51.3,33,3.5,61.8,87.1,2.1,3.9,81.3,16.1,17.6,71.2,8.8,71200,2.46,20447,21.4,12261,36464,393026,40.1,1039.21
5141,"Van Buren County","Arkansas",17295,16192,5.1,20.5,22.7,50.1,0.4,2.7,94.1,85.7,1.2,1.5,81,13.2,29.2,78.5,9.9,79200,2.43,17999,22.5,9238,31960,154671,24.4,708.14
5143,"Washington County","Arkansas",203065,157715,7.5,25.4,9.7,50,3,15.5,74.1,74.6,10.9,17,81.7,27.4,20.3,56.3,30.1,154900,2.52,22421,17.9,13987,42303,1354700,215.6,941.97
5145,"White County","Arkansas",77076,67165,6.6,23.9,14.1,51,4,3.7,89.6,79.7,2.3,3.5,81.8,17.3,22,69,13.8,92700,2.44,20900,15.7,10907,39178,522076,74.5,1035.08
5147,"Woodruff County","Arkansas",7260,8741,6,23,17.8,52.5,27.5,1.2,69.4,87.3,0.6,0.2,73.1,9,16.5,61.5,12.9,55100,2.26,18344,22.9,8451,27186,116128,12.4,586.79
5149,"Yell County","Arkansas",22185,21139,7.2,26.3,15.4,50.1,1.4,19.1,76.7,82.7,13.1,17.7,70.2,10.3,22.5,70.1,7.3,75300,2.74,16345,17.7,5001,36606,182533,23.9,929.98
6001,"Alameda County","California",1510271,1443741,6.5,22.6,11.1,51,12.6,22.5,34.1,83.7,30.8,42.6,85.9,40.3,27.9,55.1,38,590900,2.72,33961,11.4,12359,69384,15190178,2043.6,739.02
6005,"Amador County","California",38091,35100,3.8,16.8,20.6,45.5,2.5,12.5,79.6,84.5,6.1,8.4,87.4,19,28.9,77.3,7.5,341400,2.31,26329,8,46797,54758,274817,64.1,594.58
6007,"Butte County","California",220000,203171,5.6,21,15.4,50.5,1.6,14.1,75.2,77.9,7.9,14.6,85.7,24.1,20.8,61.2,19.7,265400,2.5,23404,18.4,11025,43170,1885335,134.4,1636.46
6009,"Calaveras County","California",45578,40554,4.4,19.6,21,49.9,0.8,10.3,83.5,90.8,4.1,6.5,90.7,19.6,37.2,78.8,3.7,350800,2.44,28408,8.3,6249,54971,330130,44.7,1020.01
6011,"Colusa County","California",21419,18804,8.6,29.9,11.6,48.6,0.9,55.1,39.8,82.6,25.3,45.7,70.5,11.7,22.4,64.4,14.3,275400,2.91,21317,15,9884,48016,170348,18.6,1150.73
6013,"Contra Costa County","California",1049025,948816,6.4,24.8,12.4,51.2,9.3,24.4,47.8,85.1,23.6,32.4,88.4,38.2,32,69.5,23.8,548200,2.75,37818,9,11641,78385,6617496,1465.2,715.94
6015,"Del Norte County","California",28610,27507,6,21.5,13.5,44.4,3.5,17.8,64.7,80.1,7.3,16.7,81.3,14.3,14.9,60.9,14.6,240900,2.56,18974,22,7176,36118,230544,28.4,1006.37
6017,"El Dorado County","California",181058,156299,5.3,22.7,14.6,50,0.8,12.1,79.9,86.7,7.9,11.8,92.7,31.1,29.4,76.5,12.1,445700,2.6,34393,7.9,9216,70000,1061501,106,1707.88
6019,"Fresno County","California",930450,799407,8.5,29.8,10,50,5.3,50.3,32.7,83.7,21.7,42.6,73.1,19.7,21.5,55,25.8,257000,3.14,20329,22.5,11022,46430,5748203,156.2,5957.99
6021,"Glenn County","California",28122,26453,7.7,28,13.3,49.5,0.8,37.5,55.9,89.4,15.7,32.6,73.9,16.2,20.5,67.5,11.4,244200,2.89,19987,17.5,7320,43074,247179,21.4,1313.95
6023,"Humboldt County","California",134623,126518,5.7,20.1,13.2,49.8,1.1,9.8,77.2,82.8,5.4,9.2,90.4,26.3,17.9,57.6,18.9,324700,2.38,24025,17.7,13428,40089,1180218,37.7,3567.99
6025,"Imperial County","California",174528,142361,7.8,29.3,10.4,48.6,3.3,80.4,13.7,84.4,31.9,73,62.3,12.2,19.2,56.6,21.4,192600,3.34,16395,21.4,10771,38685,1333686,41.8,4176.6
6027,"Inyo County","California",18546,17945,5.8,21,19.1,49.6,0.6,19.4,66.3,86.5,10.2,15.8,88.6,20.9,17.2,64,13.1,290000,2.31,26762,11.9,13876,44808,199921,1.8,10180.88
6029,"Kern County","California",839631,661645,8.7,30.3,9,48.4,5.8,49.2,38.6,79.4,20.5,41,71.1,14.7,23.2,61.4,18.1,217100,3.14,20100,20.6,10037,47089,5762188,103.3,8131.92
6031,"Kings County","California",152982,129461,8.4,27.8,7.9,43.6,7.2,50.9,35.2,80.5,21.5,42.6,69.9,11.8,20.9,56,18.5,220400,3.3,17875,19.3,7017,48684,1047443,110.1,1389.42
6033,"Lake County","California",64665,58309,5.6,21.1,17.7,49.8,1.9,17.1,74.1,85.1,8.9,13.2,86.3,16.4,27.8,67.1,7.8,265400,2.53,21531,19.1,8630,39491,601507,51.5,1256.46
6035,"Lassen County","California",34895,33828,4.7,18,10,35.8,8.1,17.5,66.7,70.9,7.2,16.9,79.8,12.4,17.9,63.7,9.7,217300,2.38,19756,14.2,7440,50317,290865,7.7,4541.18
6037,"Los Angeles County","California",9818605,9519338,6.6,24.5,10.9,50.7,8.7,47.7,27.8,86.8,35.6,56.4,75.9,29,29,48.2,41.8,508800,2.97,27344,15.7,12236,55476,80457156,2419.6,4057.88
6039,"Madera County","California",150865,123109,7.9,28.4,11.4,51.8,3.7,53.7,38,83.1,20.6,42,67.9,13.5,26.9,63,12,276000,3.3,18724,19.3,6956,46039,827071,70.6,2137.07
6041,"Marin County","California",252409,247289,5.5,20.7,16.7,50.8,2.8,15.5,72.8,85.2,18.8,23.1,91.8,54.1,28.2,64,27,868000,2.33,53940,7,18648,89268,1618445,485.1,520.31
6043,"Mariposa County","California",18251,17130,4.2,17.8,20.9,49.2,0.8,9.2,83.2,86.6,3.7,7.3,90,20.4,35.2,70,8,278500,2.28,27064,12.5,4705,49098,187131,12.6,1448.82
6045,"Mendocino County","California",87841,86265,6.1,22.2,15.4,49.9,0.7,22.2,68.6,88,11.6,20,83.2,22.7,19.2,62.8,13.1,410600,2.49,23357,17.1,14716,43759,822873,25.1,3506.34
6047,"Merced County","California",255793,210554,8.7,31.5,9.4,49.7,3.9,54.9,31.9,82.3,24.8,51.5,67,12.5,25.6,55.9,17.3,241000,3.36,18041,21.8,8233,43844,1437763,132.2,1934.97
6049,"Modoc County","California",9686,9449,5.6,21.9,19.7,49.6,0.8,13.9,79,82,6.6,13.9,84.3,15.6,18.2,70.2,5.3,158600,2.33,20536,18.4,5827,34588,207556,2.5,3917.77
6051,"Mono County","California",14202,12853,6.3,21,9.7,46.9,0.3,26.5,68.2,74.3,18.4,24.1,87.4,29.9,18.4,56.4,51.1,481300,2.61,27321,12,12032,55087,97079,4.7,3048.98
6053,"Monterey County","California",415057,401762,7.8,26.7,10.7,48.6,3.1,55.4,32.9,82.7,30.1,51.9,70.7,23.4,22,53.4,26.6,566300,3.12,25776,13.9,11293,59271,3156072,126.5,3280.6
6055,"Napa County","California",136484,124279,6,23.1,15.1,50.1,2,32.2,56.4,85.1,22.5,33.5,82.2,30,24.1,65.1,19.7,571500,2.61,34310,10,12619,67389,1022944,182.4,748.36
6057,"Nevada County","California",98764,92033,4.4,19.3,19.4,50.6,0.4,8.5,86.5,84.7,5.5,6.6,94.1,31.9,24.1,74,9.5,444100,2.36,30727,9,11111,57121,769899,103.1,957.77
6059,"Orange County","California",3010232,2846289,6.4,24.5,11.6,50.5,1.7,33.7,44.1,84.6,30.5,44.4,83.3,36,25.9,60.8,33.7,607900,2.97,34017,10.1,15221,74344,18282849,3807.7,790.57
6061,"Placer County","California",348432,248399,6,24.4,15.4,51.2,1.4,12.8,76.1,84.5,10.1,13.9,93,34.1,27,72.9,17.1,427600,2.58,35680,6.6,18622,74447,2007114,247.6,1407.01
6063,"Plumas County","California",20007,20824,4.4,18,20.8,50,1,8,85,84.3,5.7,7.6,92.2,19.8,20.6,65.6,6.6,289100,2.01,28732,12.1,8506,44000,223471,7.8,2553.04
6065,"Riverside County","California",2189641,1545387,7.4,28.3,11.8,50.2,6.4,45.5,39.7,82.1,22.4,39.5,79.2,20.5,31.7,70,16.1,325300,3.12,24431,13.4,11745,57768,10788278,303.8,7206.48
6067,"Sacramento County","California",1418788,1223499,7.1,25.6,11.2,51,10.4,21.6,48.4,79.6,19.6,30.2,85.1,27.8,25.8,59.5,26.9,324200,2.69,26953,13.9,11357,56439,27906779,1470.8,964.64
6069,"San Benito County","California",55269,53234,7.4,29.1,9.7,50,0.9,56.4,38.3,84.8,21.3,39.9,73.8,18.3,30.6,64.3,14.3,542300,3.14,25508,11.7,6475,65771,231843,39.8,1388.71
6071,"San Bernardino County","California",2035210,1709434,7.8,29.2,8.9,50.3,8.9,49.2,33.3,82.7,21.6,40.5,77.5,18.4,29.3,65.1,18.8,319000,3.29,21867,14.8,10897,55845,11788836,101.5,20056.94
6073,"San Diego County","California",3095313,2813833,6.6,23.4,11.4,49.8,5.1,32,48.5,82,23.1,36.3,85.3,34.1,24.6,55.9,35.5,486000,2.75,30715,12.3,13009,63069,35832325,735.8,4206.63
6075,"San Francisco County","California",805235,776733,4.4,13.4,13.6,49.3,6.1,15.1,41.9,84,35.6,45.4,85.7,51.2,29.4,37.5,66.6,785200,2.31,45478,11.9,15516,71304,10707798,17179.1,46.87
6077,"San Joaquin County","California",685306,563598,7.9,29.3,10.4,50.2,7.6,38.9,35.9,81,23.3,38.6,76.7,17.5,29.7,61.7,18.7,318600,3.07,22851,16,10687,54341,4210761,492.6,1391.32
6079,"San Luis Obispo County","California",269637,246681,4.9,18.9,15.2,48.8,2.1,20.8,71.1,78.8,10,16.7,88.2,30.6,20.3,61.4,17.7,513900,2.43,29790,12.9,13559,57365,1707163,81.7,3298.57
6081,"San Mateo County","California",718451,707161,6.5,22.2,13.4,50.8,2.8,25.4,42.3,86.8,34,44.7,88.5,44,25,61.1,32.4,784800,2.72,43958,7,14625,85648,5344205,1602.2,448.41
6083,"Santa Barbara County","California",423895,399347,6.5,23.1,12.8,49.8,2,42.9,47.9,78.6,23.7,38.7,80.1,31,19.5,54.1,29.5,576500,2.81,29731,14.3,12443,60078,3704179,155,2735.09
6085,"Santa Clara County","California",1781642,1682585,7,24.1,11.1,49.8,2.6,26.9,35.2,84.2,37,50.7,86.3,45.3,24.2,59.2,32.8,701000,2.86,39804,8.9,15367,86850,17276368,1381,1290.1
6087,"Santa Cruz County","California",262382,255602,5.7,21.1,11.1,50.1,1.1,32,59.6,81.9,18.4,29.9,84.1,37.3,25.7,59.6,21.4,648700,2.63,32862,12.7,14894,65253,1568971,589.4,445.17
6089,"Shasta County","California",177223,163256,5.8,22.4,16.9,50.8,0.9,8.4,82.4,84.4,5.1,8.5,88.1,20,19.4,66,16,267600,2.52,23772,16.5,14088,43944,1903332,46.9,3775.4
6093,"Siskiyou County","California",44900,44301,5.5,20.8,19.6,50.1,1.3,10.3,79.5,83.1,5.8,10.5,88.4,22.6,19.5,65.2,14.4,237400,2.18,22179,17.1,9120,36981,479369,7.2,6277.89
6095,"Solano County","California",413344,394542,6.5,24.6,11.3,50.1,14.7,24,40.8,82.9,19.9,29.4,85.8,24,29.5,65.8,21.4,389800,2.86,28649,10.4,11892,68409,3200481,503,821.77
6097,"Sonoma County","California",483878,458614,5.8,22,13.9,50.8,1.6,24.9,66.1,84.7,16.6,24,86.2,31.5,25.1,62.4,18.8,524400,2.52,32597,10.3,13929,63274,3117386,307.1,1575.85
6099,"Stanislaus County","California",514453,446997,7.7,28.6,10.7,50.5,2.9,41.9,46.7,81.2,20.4,40.2,75.3,16.3,26.5,62.1,16.5,285200,3.06,22064,16.4,11180,51094,2956465,344.2,1494.83
6101,"Sutter County","California",94737,78930,7.6,27.6,12.7,50.4,2,28.8,50.4,82.1,22.3,34.5,78.4,18.7,27.9,61.8,20,262200,2.95,22344,14.3,11644,50944,569899,157.3,602.41
6103,"Tehama County","California",63463,56039,6.9,25.5,15.9,50.2,0.6,21.9,71.9,82.1,10.8,19.6,80.3,12.6,22.7,65.1,11.6,221400,2.6,20198,20.3,12103,38137,471535,21.5,2949.71
6105,"Trinity County","California",13786,13022,4.5,18.3,20.1,48.4,0.4,7,83.5,85.6,3.1,6.1,90.1,19.5,20.9,73.5,7.1,268200,2.21,22073,15.1,4966,38725,151897,4.3,3179.25
6107,"Tulare County","California",442179,368021,9.3,32.6,9.4,49.9,1.6,60.6,32.6,86.1,23.1,46.8,67.3,13,20.9,59.3,14.4,211200,3.35,17966,22.9,9373,43851,2396605,91.7,4824.22
6109,"Tuolumne County","California",55365,54501,4.2,17.5,20.4,47.2,2.1,10.7,81.9,81.8,3.9,7.1,87.3,17.3,25.8,70.2,8.6,332500,2.28,25483,11.7,10460,47462,450575,24.9,2220.88
6111,"Ventura County","California",823318,753197,6.7,25.7,11.7,50.3,1.8,40.3,48.7,86.2,22.9,37.4,82.3,30.8,25.4,66.4,20.2,568700,3.02,32348,9.2,14036,75348,6075467,446.7,1843.13
6113,"Yolo County","California",200849,168660,6.3,22.7,9.8,51.2,2.6,30.3,49.9,74.3,20.4,34.2,84.3,37.8,21.3,54.1,30.6,391300,2.7,27420,17.1,9106,57077,2236011,197.9,1014.69
6115,"Yuba County","California",72155,60219,8.6,29.1,10.1,49.6,3.3,25,58.8,76.8,13.1,25.6,76.9,12.5,28.8,59.8,17.8,224200,2.93,19937,20,5908,46807,873742,114.2,631.84
8001,"Adams County","Colorado",441603,363857,8.5,28.6,8.3,49.7,3.1,38,53.2,81.3,15.1,27.2,81,20.3,28.4,68.4,23.9,196100,2.85,23999,13.9,11556,54666,2019758,378.2,1167.65
8003,"Alamosa County","Colorado",15445,14966,7.8,24.8,11.3,49.9,1.1,46,49.6,78.9,6,25.8,86.4,26.6,14,63.2,20.3,131100,2.38,18820,24,17193,35935,136099,21.4,722.64
8005,"Arapahoe County","Colorado",572003,487967,7.1,25.8,10.1,51,10.2,18.4,63.2,82.5,14.9,21.7,90.4,37.9,26.6,65.9,33.7,232300,2.5,31898,11.6,18277,58719,3710641,716.7,798.1
8007,"Archuleta County","Colorado",12084,9898,4.9,19.9,17.5,49.5,0.3,17.8,78.2,88.3,1.7,7.5,93.2,39,18.9,82.9,17,304400,3.59,25421,8.5,11435,56068,66501,8.9,1350.18
8009,"Baca County","Colorado",3788,4517,5.6,21.5,24,50.4,0.6,9.2,87.7,88.6,2.7,4.7,85,19,12.3,74.9,4.4,72700,2.23,21472,14,8570,36017,119260,1.5,2554.97
8011,"Bent County","Colorado",6499,5998,4.4,16.9,13.7,34.3,7.6,30.5,59,73.8,4.6,18.8,80.4,13.2,23.2,67.4,8.9,69400,2.31,16505,24,2838,36412,56929,4.3,1512.86
8013,"Boulder County","Colorado",294567,291288,5.6,21.3,10,49.8,0.9,13.3,79.4,76.3,11.2,16.2,93.7,57,21.7,63.9,28.2,353300,2.37,36947,12.8,13660,64839,2646131,405.6,726.29
8015,"Chaffee County","Colorado",17809,16242,4.3,16.8,19.8,46.9,1.5,9.4,86.6,80.9,3.2,6.3,90.8,33.3,15.3,76.9,7.4,248100,2.18,26110,11.6,14982,42941,120295,17.6,1013.4
8017,"Cheyenne County","Colorado",1836,2231,7.1,24.5,17.9,50.4,0.4,9.7,88.1,89.4,5.4,7.4,87.9,18.5,13.8,80.5,5.6,80700,2.52,22999,12.1,7276,47125,59172,1,1778.28
8019,"Clear Creek County","Colorado",9088,9322,4.9,17.3,12.5,47.9,0.6,4.7,92.1,86.4,3.1,3.9,96.9,41.6,28.7,81.3,11.8,280000,2.18,34506,8,8185,60426,49894,23,395.23
8021,"Conejos County","Colorado",8256,8400,7.9,28.3,15.2,50.4,0.3,56,41.8,90.5,4.2,39.6,81.4,18.7,24.4,75.7,4.1,112200,2.59,17541,17.7,4132,33627,78449,6.4,1287.39
8023,"Costilla County","Colorado",3524,3663,5,20.9,22.9,48.3,0.7,66,30.8,90.7,9.5,52.7,73.9,14.3,22.1,74.6,7.3,105200,2.43,16525,28.4,1726,24388,48356,2.9,1226.95
